filename,file_id,genius_link,qr_file_id,status
Vegetable Chopper httpsgeni.usDnAAW3.mp4,1DAE9JR_MR6UyndcQZI8_-lU9WKPVOzFA,https://geni.us/DnAAW3,1xLKn-hz0jwW0Zig13rCMWZgRTuUVkFNV,SUCCESS
Meat Slicer httpsgeni.usJHREM.mp4,1hHS_XQH4e691QM6DkVcmpCQJqO13P3Fp,https://geni.us/JHREM,1VnCtk6TeQtHSQvzFzekWwuyeHEFrEpT1,SUCCESS
Bottle cleaning brush httpsgeni.usr09YAGM.mp4,1a-2Bx-ZtjWNWTA64d1XG0s_OAl_uXGA1,https://geni.us/r09YAGM,1BBFaV6jA6jf37C6octZjWCKzVUYb1ttY,SUCCESS
Thumb Knife httpsgeni.usL3khs.mp4,1dBa9ilFWcCM_2ZNO2spjE6AkYEtJpbKu,https://geni.us/L3khs,10aMn8iN-jJfrcYkdtvKvFBTCT_XWobrp,SUCCESS
Omelet Maker httpsgeni.ustAeXkF.mp4,1dYEcG0oiE8IylBGFytPxZlM5E1fZJVIG,https://geni.us/tAeXkF,19bU9ETgQg3zGEQximWIWU1MZhiDLnU2H,SUCCESS
Egg Rack httpsgeni.usRDUjt0.mp4,1G3tZgoYsodCi0BzSmePWWO3M-DNkttyM,https://geni.us/RDUjt0,1BGMfYZ9J3XI-Rz0VMa052Gf9fircDhI_,SUCCESS
Leaf Mulcher httpsgeni.usVS2nA8.mp4,108AS3aAcBGt6Dx3aU_wz4oTElVGQwvOv,https://geni.us/VS2nA8,1oVYG8_p9sQXeskroEYg88Pt7UwLGkP4g,SUCCESS
Pressure Washer httpsgeni.usD6efWL4.mp4,17EaVsCEvCoODGbJA3YXykbEveVOdBWqk,https://geni.us/D6efWL4,1i9vYbPLi0TwVTgAgJPTVKCT_5K0pP0H4,SUCCESS
Pellet Grill httpsgeni.usH2OxPBo.mp4,172yw9T0UnWIm8BKjKVTsZNK4wfAtYXaW,https://geni.us/H2OxPBo,1s4JZqTySJ6qLvEL0YCSk7Orpk33NvbRf,SUCCESS
Karaoke Speaker httpsgeni.uslt1wJ7J.mp4,1aXwCbNs-WVQ7IFZNqYIwMFbrn1OJ8wDb,https://geni.us/lt1wJ7J,10K2BzqnezYOZMSrxwVhqHJw0j_BP7Nme,SUCCESS
Grill Cleaner httpsgeni.usYB5R.mp4,1jcjt4mJlvEnysYTZf_ZXcEngv23W_Wq5,https://geni.us/YB5R,1H0uVc-YCRuNnBesm2umXe9ZIsjpUkr5P,SUCCESS
Deck Lights httpsgeni.usdEm6WEE.mp4,1Zq43aielm3PSiPupwFQiJ2LpM4Weu55B,https://geni.us/dEm6WEE,1Dh8-pNX0y60Yx9fwzU9GG3vLCIvoa-2E,SUCCESS
Weather Station httpsgeni.uswodejD.mp4,1Bsv5IzHWyiO88DcB6rHQXf3C7qipojyE,https://geni.us/wodejD,1zt7O7eYVPVUez1e_K2lORcEniX3jG3bW,SUCCESS
smart sprinkler httpsgeni.uscMn9q.mp4,1HcDbU-283HydRD6L6aUxZcSUm71xUM2S,https://geni.us/cMn9q,1ZjRAMm0chSRn3hdUBaly-MkH92Ye_N41,SUCCESS
Grill Robot httpsgeni.us9WqYUJ9.mp4,1kCPUrlK_OjcXYI0K9sPcewv6Jw4NlBKV,https://geni.us/9WqYUJ9,1gyFZgmfy7AjkCEsuwA4c_PYo0ThCGku2,SUCCESS
Driveway Sensor httpsgeni.usmJqtyWL.mp4,1ebI7AAD3UBVDg-DQxoE53K9twP-B5lps,https://geni.us/mJqtyWL,12ioiDkJv7GARdJu_h0ryfvX4Hk48f6FQ,SUCCESS
Outdoor Spa httpsgeni.usLRa0D9.mp4,1fG0KBZ5cMluSv1iE2CrZUZTwZRVmi9yw,https://geni.us/LRa0D9,1SfdrDmtICLndxRqHAKFhnJiUAEUgavaz,SUCCESS
Canopy Tent httpsgeni.usy5ddC.mp4,1ha7-9WhXa-Pibq-20MhLnDNTm3hUa2hs,https://geni.us/y5ddC,1RO-fIgf3KXClzWJb5JIT4f6L7qtNm6bj,SUCCESS
Pool Vacuum httpsgeni.usyEZC7.mp4,1epG_VwsFEbowKHCHoDElKffdZ3KyM8PN,https://geni.us/yEZC7,1rjGk2CPhPvW-MuwLNnau-dskayYTbwNi,SUCCESS
Weed Puller httpsgeni.usSCmJ.mp4,1F8RzSAnLCrQYB3uiBXlZly8ytCazW4H3,https://geni.us/SCmJ,1fgckgb7U_IhpM6MV-bO0UTSJM0LsOHho,SUCCESS
Flying Disc httpsgeni.usCMOtil.mp4,15BzzBhy3DFyDAwAke6rElb3jYE4sxdPP,https://geni.us/CMOtil,1WnbzZRMSdhEiYH_rEYiWNZ7jqZL9DzJS,SUCCESS
Fly Deterrent httpsgeni.usZOIf7e.mp4,12WCVliQpwGKnQAp1yJmd_3C39vnCc6e0,https://geni.us/ZOIf7e,10vGYLMr3ZthR0z0rJHlGBPDvDKV69VVJ,SUCCESS
Floating Speaker httpsgeni.usHR8LB.mp4,18dk0raRidg9UHcRTIbt0NMvDj4fcpDfa,https://geni.us/HR8LB,1LA0dXRZWjWmZS3RfTuIMRhqsSOU8oQKl,SUCCESS
Garage Heater httpsgeni.uslQKY6jZ.mp4,1s-riTDuPRA72ptAN4yMBZHlxqJ8g8FKH,https://geni.us/lQKY6jZ,1S9kF0Pf4shdxucu92ybM2-9Rs2dXCRJV,SUCCESS
Bubble Tent httpsgeni.usyvCp.mp4,159g9mdyljC9SjcUDVJ1ZbXd1WqJqEg9R,https://geni.us/yvCp,1ZmPVNnlKYywgFefgRh_bzZeCtZqXjoOX,SUCCESS
Yard Lights httpsgeni.usiJtoOw.mp4,1quoHH-0gFwLuTfKhV9ijaSBgpDoGt2QB,https://geni.us/iJtoOw,1XIbdW4xYT6cPuYkPYtQ5RSDIZvUyDv6J,SUCCESS
Lantern Tripod httpsgeni.usVGJr.mp4,1ire4DFcDAZgCRj0KEy7F_lgeKPWBtxP6,https://geni.us/VGJr,1FrUQPAZUpGaRqfs6DBFXSLaYRJ6Eezak,SUCCESS
Outdoor Faucet httpsgeni.uswodejD.mp4,1yUWc3Hty0FTbnlqCZC13JP1FhQiik7wA,https://geni.us/wodejD,16OYVTjAL4BCWB5ee_dIRvPtO1oHOQL08,SUCCESS
Inflatable Nightclub httpsgeni.usP0dBfO.mp4,1JlJSsBMGolyo8it_yYgNo7dYAhQk7f9k,https://geni.us/P0dBfO,1gudsowlmPuPgFiC2P6UtYaSf-LZK3Dnc,SUCCESS
Bug Zapper httpsgeni.usNBjYTcp.mp4,1mXBnTZrJwkc6ERJf6kNpTadBD_yFqO-9,https://geni.us/NBjYTcp,1OyAPisR1QbfS5F-SdPaGLrAPRU3fQDYW,SUCCESS
Solar Light httpsgeni.us5r2h81.mp4,1Gc11BRJPPsjCcn4Ijc88s8vC-Dj0Jjrm,https://geni.us/5r2h81,1dw3Kx7iW-3mbm3lZ0WmNKOUiRjjKCbKq,SUCCESS
Smart Speaker httpsgeni.us6EX8R.mp4,1fVS6XthHPcuixOpjvK5BOT3_pDmcCcce,https://geni.us/6EX8R,1ekm-NEHLiGXPO4eAxn1gbsNNb8wUrcEb,SUCCESS
Air Mattress httpsgeni.usDJ6L9o.mp4,17Mh4SJRDxsoDmKf3GFp7eAs8kX1XXAAy,https://geni.us/DJ6L9o,1WDefy3QKhjXQpYypc69O2Z5A6yS0oP7b,SUCCESS
Massage Gun httpsgeni.usTHw7kM.mp4,1SS2RrmVzvO-tpxybRPuCAvvhonUDZ87J,https://geni.us/THw7kM,1fasbxBEg5lcceLYYksUHqI4CvbIAGW5r,SUCCESS
Soap Dispenser httpsgeni.usCAZcd.mp4,1YoTknC5jDO9boHotmjJROA-yn9gmaQNO,https://geni.us/CAZcd,1KiPJCv-LLh4udn2HJmZsgnYQb68QE4Di,SUCCESS
Cat Lounger httpsgeni.usDyVlhgX.mp4,1n7gnPHM3nKkmRZ3KPMLOAajrB9cqwA-M,https://geni.us/DyVlhgX,12b2tfSKKq135u0_FH2oHfKbylCt8YR14,SUCCESS
Projector Screen httpsgeni.us9Jhp.mp4,1l1CEz7yT-mDHRy6V4YEfOm3n9I9D5e9j,https://geni.us/9Jhp,1X6GG6GXySMxMPr_-mh8ZFklpamrsWTQy,SUCCESS
Cup Warmer httpsgeni.usblamF.mp4,19ZPPzUom1_4ixqADCOUFKaoVGdaA8lqh,https://geni.us/blamF,1g8B5YmPkLfkM9coYKUJZgpVARp-3agzb,SUCCESS
Inflatable bar httpsgeni.usUHFPm5.mp4,1eXrEAnN6vE5ln47Fh3eDbGvBlFL01h53,https://geni.us/UHFPm5,1JDo-MxEIO9vtgS6IYEdXEpIkPxVB0CLY,SUCCESS
Swing Hammock httpsgeni.uspcPuC.mp4,1sCSKDLYcj26TkjZHw-Casb_dim_r0rk5,https://geni.us/pcPuC,1qF2u-PC3WippoGnmQHlJ8YhQgDp6I1FA,SUCCESS
Foot Warmer httpsgeni.usLE1AB.mp4,1VLxbED2Q8namE-Rp834H93AFJbuWl1D_,https://geni.us/LE1AB,1NKldFpR5YyvQUn3vf8yyX3fiQvd8YjTq,SUCCESS
Fondue Set httpsgeni.usBF0lWo.mp4,1FCNJ0ASK4wG4FXBnsYFhC-zIC7AsM18C,https://geni.us/BF0lWo,14ZK1jzQ8Cudqr44sSKwZZO3XahTuAu2c,SUCCESS
Deck Lights httpsgeni.us4aoFqj.mp4,1uqayQyFbN3rKvtflTntOtsKmiJ5ZKc8q,https://geni.us/4aoFqj,1mgCoa63N-U60UUE7-FXaZHbvTzYgQMRF,SUCCESS
Fire Surround httpsgeni.usqdxN9j.mp4,1bh1U-uLOsdx1Be5AAWNpM_ZH1wjf6mxc,https://geni.us/qdxN9j,11DZl1sBGGra1u87ToQap5NT9Np3M9KPn,SUCCESS
Lounge Chair httpsgeni.usxzhbnp.mp4,1gETEF9TitD1qF1ew49ccJ4Dsqv13GkQ6,https://geni.us/xzhbnp,1gQ4YqfkNtk51aSf_u5Y9g9BxlCBxGAss,SUCCESS
Heated Blanket httpsgeni.usgHjS.mp4,1-xrSuk2AZ48DsJd4aipXUy084IsDA_VL,https://geni.us/gHjS,1w-SEbssgm5nFdA73JReNN6IO7_UDdjh5,SUCCESS
Leaf Blower httpsgeni.usjXy7.mp4,1Erz9JIFZ22GEcDRUuw0ukwBZ_RgsJO1B,https://geni.us/jXy7,1ZY4OARocIAYy0XPOXwFpU6VvV8Pslp9f,SUCCESS
Hand Warmer httpsgeni.us9ACqlV.mp4,1tfJlRZOqxf-HyIju94oEp6IMp7CqwRVR,https://geni.us/9ACqlV,19nyySIbr-cXMjMVFDJCQ9rlyBS1ENkuo,SUCCESS
Star Light httpsgeni.uspzD2.mp4,1rUz6Z1QNnjYz1xnUHwZT1OJiA_Lh7Bwp,https://geni.us/pzD2,14xqo1NDeWXI9MGz4htB2etVHnWbEj4wC,SUCCESS
Pop-up Canopy httpsgeni.usIOX3b.mp4,16aZ32wKxFojy5SwhHOW6ew2eomHg7592,https://geni.us/IOX3b,1fgF0Tp5X51VPREago8DoyTrMtqGUGsJ9,SUCCESS
Tea Maker httpsgeni.usuZGp.mp4,1Gb3Yfp8_ujR_ttPG203QWeSyHRT7LDE5,https://geni.us/uZGp,1Dap-YtO9JvrL1l8kSudzJQFfqgbDnyGJ,SUCCESS
Fire Pit httpsgeni.usdHQBEh.mp4,14-n3jfF7EWDkcoNjWncXtTk21c4Au46V,https://geni.us/dHQBEh,1nzm22oGIxXbVc6A26VR6PwJye-FObCu0,SUCCESS
Sofa Set httpsgeni.usiv0lDM0.mp4,1QIpqjjkCC9PDo5h2Tk3MiBPJAjI0sFvC,https://geni.us/iv0lDM0,13fRfORB60nGL2wKBRpm-y109rnP4GKGC,SUCCESS
Silicone Griddle httpsgeni.usA5yptq.mp4,1OXBWwbGdEc2CV3yt8cueEVDRZ6vVe0GM,https://geni.us/A5yptq,1QaayeLH2xcnBR7P7bLeIxY9eXYhhdqe0,SUCCESS
Patio Heater httpsgeni.usEFAV7.mp4,15TV3CpRhDc0rRWc-Ck3_wPPd2DsNubpG,https://geni.us/EFAV7,1p8Zo0-UOn2dhcWrcVa-S1rMKVxgLT28n,SUCCESS
Boot Dryer httpsgeni.usPBuks.mp4,1I7uQGypuFnpkriewoS-1uHiZQuJxOBIg,https://geni.us/PBuks,1pB0AbWr_0WUGpnDfl4CV1udDu9qDbTiy,SUCCESS
Heated Gloves httpsgeni.usytu3A.mp4,1ZhzVcfyxIysudDEqw2a1xo4C4gqvG8Q-,https://geni.us/ytu3A,1wurCoSLmP9FrDodlI_HBY14aXUyVhXjv,SUCCESS
Roasting Sticks httpsgeni.uskOerWf.mp4,1ApLXAaU958dUKpUhtFJpM_ZeVGOrMCSu,https://geni.us/kOerWf,1EC2pG28-a6YUr6gffYw1OAwPJ3wlnLDg,SUCCESS
Garden Dome httpsgeni.ussd5R.mp4,1ymuyMqfRnXl1_7dV9389MrOTxhk7Orbc,https://geni.us/sd5R,1zQEHXFx9jx6_ZIKhZuwgLRzHZMP4HpjB,SUCCESS
Snow Shovel httpsgeni.us8yUyw.mp4,1GM1Z4W2byMftnM4PUyV9rvoqrgTpctYw,https://geni.us/8yUyw,18sd34CWFd5VrR9Uh-NlZYWtIdmzPCXOE,SUCCESS
Snow Mats httpsgeni.us5qcfmf.mp4,1FZu5EKo6U5q5cm_NBT_6urqu608nHW_v,https://geni.us/5qcfmf,1T5WHGh6QrM-C4pX25pkgAu4H58dVH5eN,SUCCESS
Mini Hotpot httpsgeni.usIyHeIJ.mp4,1NlwgkMfJYG6RlBIRDJNWIYR_lbhcIqZ3,https://geni.us/IyHeIJ,1teSxUMUtr11UHafr694OhCba9deOnlXw,SUCCESS
Meditation Pod httpsgeni.usaxZmMbA.mp4,1ss2WLpsAtd5cVOHHs9_kT-YSh3wz_Xqt,https://geni.us/axZmMbA,17n-zt5sTR68pF4AK0zvFl1KZ4aiXpsqI,SUCCESS
Video Doorbell httpsgeni.usbcVILl.mp4,1uMJEqnCMVopk-x0pU2tzl_vRCKX_GaQ2,https://geni.us/bcVILl,1T9eja6wI2TpksgUDR-0br1yJSMHWrqB4,SUCCESS
Mini Washer httpsgeni.usCNc6tCO.mp4,1rmhphCXgc27wMBW4sm5i4CV-7KguYcS_,https://geni.us/CNc6tCO,1ZAcur0tj4Fpq3vp1a0ICJ7sS3e_ScvS4,SUCCESS
Star Projector httpsgeni.usiNtwP.mp4,1E0SJI_502hndOsPCD1wYrrA196BtX2Os,https://geni.us/iNtwP,1zSJziRdgG8MsIeAnFdl_yD--YgCniW4E,SUCCESS
Window Robot httpsgeni.usD1myiMR.mp4,1oD4xiS3YXeo1PNFEqpYYjo2iyQe61AFZ,https://geni.us/D1myiMR,1L8hYVo-cHdHSG998Rm8Js8VeX3J8Pmdd,SUCCESS
Candle Warmer httpsgeni.usTbBqK2l.mp4,1eT0XmMqwZk3mJNiTUKkQfpnZpEln2dmN,https://geni.us/TbBqK2l,1hjLey3TZdi39ZCcc2j5MYujZc7wrTtec,SUCCESS
Vacuum Sealer httpsgeni.usr4nn64E.mp4,1JDOO-Crx99g3AKZc8i7jUNQd4RNg7J_1,https://geni.us/r4nn64E,1_bDy2aOdpBVYyFHa5j_brOC_xMkP3-dk,SUCCESS
Mini Dishwasher httpsgeni.usIKyAHn.mp4,1R0Y2MUEB9g0rNNBs05YT95m37epu7ZkA,https://geni.us/IKyAHn,13vwkmKd8NJI8u6B4pLBzU667zJ1s_ZoC,SUCCESS
Illusion Lamp httpsgeni.us32mxa.mp4,1ScU0PMByLiA5uyqHOa8moCtyF02uAWnb,https://geni.us/32mxa,1XhAZ8-OQv8H6ruorGOUj3fG7wVEVFBYa,SUCCESS
Shoe Cabinet httpsgeni.usJrq535I.mp4,1hJjn7Z9IiaMm59Cv1scg8vQ6wYGrCV9I,https://geni.us/Jrq535I,1njMDnZqnSAbQFlTKW4U7lZVSBszRrZhS,SUCCESS
Hand Mixer httpsgeni.usVHwYib.mp4,17VRfSk_Dz1LsuC6Qx8mVlh4L1_JgW3YX,https://geni.us/VHwYib,1YKQrWhGhsZa5yyOEqNMDwBBoKQ_n8GAr,SUCCESS
Air Purifier httpsgeni.usfees9.mp4,1CSm7j4HPGueocHbnIr3lDNyEeBdbLwG4,https://geni.us/fees9,1qLn_iGpYftZZHtOk0w2JxCWNKqe9C21m,SUCCESS
Sensor Trashcan httpsgeni.usLIv2Y.mp4,1nJhlmnBAOan7XIyn8du9LWBE20tBpO7R,https://geni.us/LIv2Y,1uDLHPZ02u4TRrzKi0454VnGnzzhnf9eY,SUCCESS
Ceiling Fan httpsgeni.usPUrpoc.mp4,1QOb9cFGgGgoz9UWzum2GXxp3DamkZYSk,https://geni.us/PUrpoc,162e8yTJo83CW7Sosn7Vf_8jPpZqGrvPO,SUCCESS
LED Table httpsgeni.usIXsB.mp4,1K1PAy-mtL1jr1g8HzgaehzarXWYwohmq,https://geni.us/IXsB,1OvNO2CqoQNI6S_aXSUUf4nNOdwx68lih,SUCCESS
Rotating Bookshelf httpsgeni.usnVYihz.mp4,1gJ_7uyJ5yccSgbODzLZ6mGiXAOwK81U9,https://geni.us/nVYihz,17NqnbrNAdOKKxoRo2rYn67PEWgz0E-lT,SUCCESS
Charging Station httpsgeni.usdIN98v3.mp4,10RHqiTsSVe9gFhUnX5dyTldatAx2rKPW,https://geni.us/dIN98v3,1GQ99NHVcW6rQPbZIE6jj4nc4NVpBS4Je,SUCCESS
Footrest Stool httpsgeni.us7iSxa.mp4,1glrlZF3D4ULXpZDw56aVrxX8L-pt2EJL,https://geni.us/7iSxa,1Z3yX2Cl-Havwr4wvyZUj9b7iZOJw8rsa,SUCCESS
Faucet Extender httpsgeni.usjR3Z8.mp4,1LP23U95ex4lzQAoyLkA9gErQjlZJnVfj,https://geni.us/jR3Z8,1lxrbKHaRlz2FiVM10L1QrAONQZaEF1NS,SUCCESS
Foot Spa httpsgeni.usJSs9A.mp4,1ZolBkaekag4oDLMuFCW4hbM8Sl92hlNl,https://geni.us/JSs9A,1j1-KGFOwoj_tLMR4ttZbulvBjpXZxMV5,SUCCESS
Night Light httpsgeni.usa2Vo.mp4,1sYQ2tRGmTfTfi1Wr_lBnDVvdJ8kqrvDd,https://geni.us/a2Vo,1jJjFACF8VgW-N4I4o-bjucAwoVxHhiZT,SUCCESS
Medicine Pill Organizer httpsgeni.uswYvAm.mp4,17Igo2UnWnruUfPmqF85giV6EGVfwhYKP,https://geni.us/wYvAm,1v6uiYXpCHnL7nRJe8L9N4hXcGZ8LVcl7,SUCCESS
Tower Charger https://geni.us/PLuXAm.mp4,1D_5NTQhA6wxd1l3NSvDF8acza9cFpEer,NOT_FOUND,,SKIPPED
Coffee Table httpsgeni.usuJSO.mp4,1n7vQ8LcnYfVghd5W_Otsn81GDhlNoduA,https://geni.us/uJSO,1l48mCwBegoSmb_46C1obBGDdCUfBFQxe,SUCCESS
Alarm Clock httpsgeni.usQLyaO.mp4,1n1Ig627Qa-OGfUVBr1BVNAfFhoxrXHUw,https://geni.us/QLyaO,1W48A6bu_0nvRHqq5h25_YTiHd91elQJG,SUCCESS
Whirlpool Tub httpsgeni.usITNrmK.mp4,19ZPAkMJw_GlkyG7hpUYk7LhKvm8r3wwg,https://geni.us/ITNrmK,1hPKQQ_CQJtOEywgzVF_N5yCMuWIrtqW1,SUCCESS
Table Fountain httpsgeni.usTG55zyh.mp4,1AedLHohazvYWVvWrsqGjsceQ7Ca6yc_R,https://geni.us/TG55zyh,1Io2B7kcd8qDb9YB0VlbKhM6RuyHvwF49,SUCCESS
Fabric Sofa httpsgeni.usUtvCqjt.mp4,14ZzOAIaStBLUctj5XCzcUPsqzEt3EOYV,https://geni.us/UtvCqjt,1R9gd0SkZ_B58YK2WkwtvFWQebSSFQOAn,SUCCESS
Electric Fireplace httpsgeni.usNgn9x.mp4,1IvyIsYm3xuk_UjUgiaGDNRRVmiYQiyxY,https://geni.us/Ngn9x,1ZdGAGsbLYcLlh9oGuMcY9aIQkmJwT1wP,SUCCESS
Floor Lamp httpsgeni.usdT21y.mp4,1UJkZQ_xuSJou2N27pa6P9ux0nlCdVCS4,https://geni.us/dT21y,1uO9E7oyiMamkfOgprHpjpOiNt-Pk9pbB,SUCCESS
Shower Head httpsgeni.us6bMGul.mp4,16124wMQ5SYkkMAmZl5KGUrGVqgTZqbtS,https://geni.us/6bMGul,159t_kb3q_Zhh7_2IaD4anZCUl3NoJVoK,SUCCESS
UV Device httpsgeni.usBAipU.mp4,1XEhkRDmmO02YStWF9ZExf2Xl566udzh3,https://geni.us/BAipU,1bWk5Mp-H6g9xurd8MOMYL8_2mYSAMPOb,SUCCESS
Portable Projector httpsgeni.usw7TvETp.mp4,1kxGvJQH4PYMEdk2WZDYWsG115nWPvQrB,https://geni.us/w7TvETp,1WueFmhEMLBSd7JVyITVZ7TXf5m1hU0iN,SUCCESS
Coffee Machine httpsgeni.usaFf7r.mp4,1zcZkjjrtRxx8BrhnNiAA8AmJOwgu5lfF,https://geni.us/aFf7r,18gIOmevRcFHrkygnVEyZ_OCUK4I0DWi9,SUCCESS
Strip Light httpsgeni.usZIoGB6.mp4,1eyI5-hwofZQ1sr7XUj1YMhiQLqQte4p6,https://geni.us/ZIoGB6,1YrMFPQ19BnD7OCHhWxY5CTO0jx-BXuee,SUCCESS
Smart Toilet httpsgeni.usFJRUnk.mp4,1vRmv26P8ov1jWkBrCYqm0g8cOf0DJiIY,https://geni.us/FJRUnk,1I0c7zd_5RWovmA7kC1uvC3WBelGKzrzg,SUCCESS
Smart Bottle httpsgeni.us7RFdj7.mp4,1PR9ZR7MvldwJhVHSEWPF2n0qqstivj5_,https://geni.us/7RFdj7,1be_u0WSS1K0S_EcXMTwYD-WTEdukuKqb,SUCCESS
LED Lantern httpsgeni.us5avwA0.mp4,1EWL-kUZyhil0EQNeyIxYVwN43cFkj7dX,https://geni.us/5avwA0,1LW3dMWKj3YF2KnPvixYiVhzx3_BHpf7r,SUCCESS
Wireless Speaker httpsgeni.usVjIfA3.mp4,1SmGaU3djOwdkqUByvlGVL0oGTYe6o_d2,https://geni.us/VjIfA3,1c1qso-xWfMX9yCYcm2QGXZtCN6zDb8AK,SUCCESS
Water Carbonator httpsgeni.usL9hQwjN.mp4,1WxM2hSCEFEg9XMrGEjDkfsIxGTDKslrG,https://geni.us/L9hQwjN,1xOOomBYMC5cmNBDnDOQmu7UgyipLWrMk,SUCCESS
Hot Tub httpsgeni.usPjq3gz.mp4,1uewPgfJ78VI1S4i_TBChyVwswJS9KPz7,https://geni.us/Pjq3gz,1-eBMsIY55ddgweussWhf8EJfJ52iFANA,SUCCESS
Cordless Vacuum httpsgeni.usvjAhUNZ.mp4,146nVdX01kueHWXw35YMhotVcU5hEy_ra,https://geni.us/vjAhUNZ,1T5GBi8T9KiL0EwJG604Pfp9VwauICykK,SUCCESS
Storage Cabinet httpsgeni.usJjBhWs.mp4,1Bpq-skiWh18fH6Ih5hVeo8U_u4BNpRHN,https://geni.us/JjBhWs,1SzLmPWp63cA2ynL4HZ9-GKXKNTE37fDY,SUCCESS
Star Light httpsgeni.us9GnW.mp4,1woFcrvB93IFuFxLqIsWf6cqWeJJyDteZ,https://geni.us/9GnW,1BVfKVoqrQIvqohu0YU5lQ7nB0DpOhg97,SUCCESS
Touchscreen Faucet httpsgeni.usHptH.mp4,1L_YZC1hiWOV-T1ER7sgSEJ_M8LyxFIda,https://geni.us/HptH,1fz-6BoLAKvmJZKQU1PL4IRys_XfyzVA_,SUCCESS
Air Purifier httpsgeni.ushSQw.mp4,13FoH6zM43cuwgo2WMw-n_wZgFNyECJsW,https://geni.us/hSQw,165udiPDfyqvy52EWcEFxWIqX1p4pILuF,SUCCESS
Car Chair httpsgeni.usWTzbx.mp4,19poRE6WdXIoTzKCsGifdVyB1jIhC3imC,https://geni.us/WTzbx,1xv23EJYPvpQsstAYbBo_UIvqezyrJC5u,SUCCESS
Stair Cane httpsgeni.usAq9KV.mp4,1_bXWUS_kTbtP3xqwxGFLHOWlKEtxINpp,https://geni.us/Aq9KV,13WGQpYPEA8mB-C8eUbpDdutxPvBqltFv,SUCCESS
Sliding Shower Chair httpsgeni.usPRY9ZB.mp4,1b2f6owWLJ6k4aSf0alNqi3qdaFo4ZF34,https://geni.us/PRY9ZB,1OC4EhjbQvNlEjor3aOXscfxMFYnO_Tpk,SUCCESS
Chef_n FridgeFork httpsgeni.usuIU6dA4.mp4,1vrkRdmkuZL6Wf2_I-_T-XZAJeCiIo-fK,https://geni.us/uIU6dA4,1s67CswdRIlvDDAGLOs-LaQcp8X28ahzg,SUCCESS
ChomChom Roller httpsgeni.us5Le7q.mp4,1ZoC-kWhKpilaS_3KKAVb3ACR85XH3pH0,https://geni.us/5Le7q,12uws17DYBwLQQf6ElX0ljasSaC8S5Ug-,SUCCESS
Digital Measuring Spoon httpsgeni.usuIU6dA4.mp4,1JHe3T6yBrMcyJa02Bxl_jF0rShGFFfqq,https://geni.us/uIU6dA4,1QrzvFbwdUCB3IJEg10EMrgjVKNEvxMmB,SUCCESS
Euroflex Vapour Pro httpsgeni.usII8Tes5.mp4,1c5C7s1wHCjMsxP3PaOl2ZkNVr_ahWqEQ,https://geni.us/II8Tes5,1aXCah5SFUHmFS0WhJ14Dr-EEZVxrckR2,SUCCESS
Extended Bed Assist Rail httpsgeni.usW8tADU.mp4,1fNO-hOxR2GU-9RFzCOdLPjW2IOEwl_No,https://geni.us/W8tADU,1axpcGc705KYqD-T_yOG3HITFkWZWTOui,SUCCESS
EZPIK Pro httpsgeni.usRLZt.mp4,1W5uUhkzZcPYy5pI6JHDOSxOzPprX2nuj,https://geni.us/RLZt,1OHpiT_1M-8olI1y3jjYRvoZD2NmNcP6T,SUCCESS
Fanttik Slim V10 httpsgeni.uso8X99.mp4,1AimBYOY7esOk1ojPfGCqj1fLKFTBVejQ,https://geni.us/o8X99,10aarn3K7IKrgvelZCpiB_BOwq6p1IdFx,SUCCESS
Folding Canes with Seat httpsgeni.uss9HkvGT.mp4,1_vGIt288eJwDGT2cxD63iFZeB-vnl9n-,https://geni.us/s9HkvGT,1HWp-T4QqTs0m1HoD9AxnJfGNzA5cjnto,SUCCESS
Glocusent Book Light httpsgeni.us0NR5mM.mp4,1XnK8hNacxyw4jCVQ2-kT1-urLFZfxlDQ,https://geni.us/0NR5mM,1CgqLHR1xLDSZxsb90f2jdBLQOWmo4Bnh,SUCCESS
Hand Truck for Stairs httpsgeni.usxGBD3.mp4,1ByEiDnY2uDYw5sbUuy-Ul8h7Gus1BTdg,https://geni.us/xGBD3,1YxnD9FkaDs80gH9_HKI41uA25yHczAep,SUCCESS
Jar Opener httpsgeni.us3MlaX.mp4,1l2-V4zqMLo3-AQ5EVK8GZICQDHRAu8EX,https://geni.us/3MlaX,1-Z_qoHtaNr3EMXQOxenGwZDgvJvscvTT,SUCCESS
Level Lock httpsgeni.usNjmY7C.mp4,1hi8wkIZKEDl0BbTDRHUJYyB1PrvtZ4Dt,https://geni.us/NjmY7C,1UI50Y7xotDh21VxkPmYH4WZse58bvCZQ,SUCCESS
Multifunction Leveler httpsgeni.usK93TY.mp4,1MTABSNCX7WNeWomm2A3IL-Lm5Ldh7JjP,https://geni.us/K93TY,18rmtua4YfetMt4SdAQCW5Lhe6tR5O3vB,SUCCESS
NeoRulerGO httpsgeni.usvpTU83N.mp4,1wTs7tHisavtRp4jMrUKFaayXidypjXlF,https://geni.us/vpTU83N,1b0RylioYE1G-Liu1LSIYVyRP8pQmxnX0,SUCCESS
Onion Holder for Slicing httpsgeni.usk4lXnJw.mp4,1g0I7l47IjPYS5Z8O3qTi3DDNUQxEaI0S,https://geni.us/k4lXnJw,12W3zEm-mA30Am3PPrkGCPjRJx4H1ViDm,SUCCESS
